x,y,p,u,v
8.15,2.95,379.973,0.629097,0.183157
8.25,2.95,367.729,0.678252,0.189806
8.35,2.95,354.25,0.727926,0.196798
8.45,2.95,339.434,0.778734,0.204481
8.55,2.95,323.15,0.831351,0.213151
8.65,2.95,305.18,0.886463,0.223052
8.75,2.95,285.364,0.944663,0.234354
8.85,2.95,263.527,1.00631,0.247077
8.95,2.95,239.543,1.07147,0.261072
9.05,2.95,213.329,1.13982,0.275934
9.15,2.95,184.892,1.21072,0.291139
9.25,2.95,154.338,1.28318,0.306014
9.35,2.95,121.898,1.35604,0.319866
9.45,2.95,87.9159,1.42806,0.332021
9.55,2.95,52.8209,1.49805,0.341913
9.65,2.95,17.0898,1.565,0.349142
9.75,2.95,-18.7919,1.62813,0.353483
9.85,2.95,-54.369,1.68685,0.354885
9.95,2.95,-89.2476,1.74085,0.353426
10.05,2.95,-123.112,1.78997,0.349283
10.15,2.95,-155.729,1.83426,0.342695
10.25,2.95,-186.946,1.87388,0.333935
10.35,2.95,-216.673,1.90909,0.323288
10.45,2.95,-244.874,1.94022,0.311027
10.55,2.95,-271.548,1.9676,0.297403
10.65,2.95,-296.712,1.9916,0.282641
10.75,2.95,-320.393,2.01256,0.266935
10.85,2.95,-342.682,2.0308,0.250449
10.95,2.95,-363.608,2.0466,0.233326
11.05,2.95,-383.198,2.06022,0.215683
11.15,2.95,-401.482,2.07182,0.197658
11.25,2.95,-418.482,2.08156,0.179357
11.35,2.95,-434.189,2.08957,0.160814
11.45,2.95,-448.617,2.09594,0.14208
11.55,2.95,-461.783,2.10071,0.12324
11.65,2.95,-473.721,2.1039,0.104413
11.75,2.95,-484.478,2.10552,0.0857595
11.85,2.95,-494.114,2.10558,0.067471
11.95,2.95,-502.707,2.10411,0.0497627
12.05,2.95,-510.347,2.10117,0.032863
12.15,2.95,-517.138,2.09683,0.0170023
12.25,2.95,-523.193,2.0912,0.00240078
12.35,2.95,-528.631,2.08444,-0.0107408
12.45,2.95,-533.574,2.07672,-0.0222518
12.55,2.95,-538.147,2.06824,-0.0319976
12.65,2.95,-542.473,2.05921,-0.0398843
12.75,2.95,-546.672,2.04985,-0.0458589
12.85,2.95,-550.86,2.04039,-0.0499102
12.95,2.95,-555.149,2.03105,-0.0520648
13.05,2.95,-559.647,2.02203,-0.0523846
13.15,2.95,-564.462,2.01354,-0.05096
13.25,2.95,-569.7,2.00574,-0.0479075
13.35,2.95,-575.469,1.99882,-0.0433639
13.45,2.95,-581.883,1.99291,-0.037483
13.55,2.95,-589.064,1.98816,-0.0304323
13.65,2.95,-597.147,1.98468,-0.0223902
13.75,2.95,-606.284,1.98258,-0.0135452
13.85,2.95,-616.644,1.98194,-0.00409253
13.95,2.95,-628.426,1.98284,0.0057657
14.05,2.95,-641.857,1.98534,0.0158228
14.15,2.95,-657.197,1.98947,0.0258702
14.25,2.95,-674.766,1.99524,0.0356986
14.35,2.95,-694.938,2.00264,0.0450994
14.45,2.95,-718.146,2.01164,0.0538657
14.55,2.95,-744.888,2.02216,0.0617892
14.65,2.95,-775.734,2.03413,0.0686596
14.75,2.95,-811.366,2.04741,0.0742645
14.85,2.95,-852.584,2.06187,0.0783886
14.95,2.95,-900.367,2.07736,0.0808014
15.05,2.95,-955.951,2.09367,0.0812492
15.15,2.95,-1020.96,2.11063,0.0794455
15.25,2.95,-1097.62,2.12804,0.0750611
15.35,2.95,-1189.24,2.14573,0.0677047
15.45,2.95,-1300.82,2.16364,0.0568957
15.55,2.95,-1440.5,2.18178,0.0420455
15.65,2.95,-1621.96,2.20041,0.0224739
15.75,2.95,-1868.9,2.22021,-0.00251076
15.85,2.95,-2222.91,2.2428,-0.0335159
15.95,2.95,-1825.3,2.25615,0.0389924
0.05,3.05,1655.68,1.00057,-0.0119104
0.15,3.05,1656.15,1.00222,-0.0235557
0.25,3.05,1650.18,1.00484,-0.0346754
0.35,3.05,1648.63,1.00819,-0.0450786
0.45,3.05,1646.89,1.01204,-0.0546589
0.55,3.05,1643.45,1.01613,-0.0633898
0.65,3.05,1639.24,1.02022,-0.0713092
0.75,3.05,1635.22,1.0241,-0.0784998
0.85,3.05,1631.87,1.02759,-0.08507
0.95,3.05,1629.31,1.03057,-0.0911376
1.05,3.05,1627.56,1.0329,-0.0968165
1.15,3.05,1626.64,1.03451,-0.102208
1.25,3.05,1626.59,1.0353,-0.107393
1.35,3.05,1627.47,1.03519,-0.11243
1.45,3.05,1629.39,1.03408,-0.117353
1.55,3.05,1632.46,1.03185,-0.122171
1.65,3.05,1636.83,1.02834,-0.126866
1.75,3.05,1642.67,1.02335,-0.131392
1.85,3.05,1650.22,1.01661,-0.135678
1.95,3.05,1659.74,1.00779,-0.139622
2.05,3.05,1671.59,0.996438,-0.143093
2.15,3.05,1686.22,0.981993,-0.145926
2.25,3.05,1704.15,0.963727,-0.147924
2.35,3.05,1726.01,0.940721,-0.148858
2.45,3.05,1752.54,0.911808,-0.148472
2.55,3.05,1784.52,0.875525,-0.146474
2.65,3.05,1822.76,0.830063,-0.14255
2.75,3.05,1867.87,0.773243,-0.136372
2.85,3.05,1920.09,0.702467,-0.127747
2.95,3.05,1978.84,0.614775,-0.116618
3.05,3.05,2042.11,0.507111,-0.103409
3.15,3.05,2105.58,0.377025,-0.0897256
3.25,3.05,2161.81,0.224355,-0.0773797
3.35,3.05,2191.02,0.0712845,-0.0581939
3.45,3.05,0,0,0
3.55,3.05,0,0,0
3.65,3.05,0,0,0
3.75,3.05,0,0,0
3.85,3.05,0,0,0
3.95,3.05,0,0,0
4.05,3.05,0,0,0
4.15,3.05,0,0,0
4.25,3.05,0,0,0
4.35,3.05,0,0,0
4.45,3.05,0,0,0
4.55,3.05,134.25,0,0.0968101
4.65,3.05,131.618,-0.0357777,0.135098
4.75,3.05,127.661,-0.0627567,0.14319
4.85,3.05,122.459,-0.0853392,0.138511
4.95,3.05,116.816,-0.101312,0.127003
5.05,3.05,111.714,-0.110481,0.109788
5.15,3.05,108.235,-0.113239,0.0876221
5.25,3.05,107.095,-0.109867,0.0607188
5.35,3.05,108.654,-0.100745,0.0298134
5.45,3.05,113.143,-0.0865611,-0.00377579
5.55,3.05,120.769,-0.0684693,-0.0378919
5.65,3.05,131.387,-0.0480919,-0.07034
5.75,3.05,144.82,-0.0271832,-0.0993203
5.85,3.05,160.947,-0.0073203,-0.123553
5.95,3.05,179.615,0.0102404,-0.14212
6.05,3.05,200.545,0.0246172,-0.154642
6.15,3.05,223.255,0.0354035,-0.161287
6.25,3.05,247.173,0.0427217,-0.162465
6.35,3.05,271.628,0.0472518,-0.158616
6.45,3.05,295.904,0.0502797,-0.150115
6.55,3.05,319.247,0.0535281,-0.137524
6.65,3.05,340.97,0.0588116,-0.121504
6.75,3.05,360.493,0.0678196,-0.102657
6.85,3.05,377.399,0.0819786,-0.0815995
6.95,3.05,391.418,0.102073,-0.0587327
7.05,3.05,402.444,0.128339,-0.0347495
7.15,3.05,410.521,0.16073,-0.010849
7.25,3.05,415.8,0.199072,0.012456
7.35,3.05,418.411,0.242769,0.0350395
7.45,3.05,418.505,0.290399,0.0554989
7.55,3.05,416.346,0.340219,0.0730658
7.65,3.05,412.242,0.390787,0.0879473
7.75,3.05,406.484,0.441171,0.100521
7.85,3.05,399.306,0.490767,0.11122
7.95,3.05,390.882,0.539199,0.120469
8.05,3.05,381.33,0.586257,0.128667
8.15,3.05,370.71,0.631885,0.136179
8.25,3.05,359.033,0.676183,0.14333
8.35,3.05,346.268,0.719396,0.150384
8.45,3.05,332.35,0.761917,0.157564
8.55,3.05,317.188,0.804288,0.165078
8.65,3.05,300.654,0.847202,0.173098
8.75,3.05,282.634,0.891503,0.181805
8.85,3.05,262.972,0.938136,0.191339
8.95,3.05,241.544,0.988014,0.201778
9.05,3.05,218.259,1.04178,0.213107
9.15,3.05,193.113,1.09964,0.225208
9.25,3.05,166.153,1.16128,0.237839
9.35,3.05,137.503,1.2259,0.250553
9.45,3.05,107.38,1.29244,0.262788
9.55,3.05,76.0633,1.35963,0.273962
9.65,3.05,43.8875,1.42621,0.283558
9.75,3.05,11.2156,1.491,0.291151
9.85,3.05,-21.5886,1.55301,0.296474
9.95,3.05,-54.1874,1.61148,0.299372
10.05,3.05,-86.2865,1.66589,0.299803
10.15,3.05,-117.644,1.71596,0.297822
10.25,3.05,-148.073,1.76158,0.293565
10.35,3.05,-177.437,1.80281,0.287211
10.45,3.05,-205.642,1.83982,0.278968
10.55,3.05,-232.63,1.87284,0.26905
10.65,3.05,-258.365,1.90217,0.25767
10.75,3.05,-282.862,1.92809,0.245027
10.85,3.05,-306.16,1.95091,0.231301
10.95,3.05,-328.228,1.9709,0.216675
11.05,3.05,-349.065,1.98829,0.201335
11.15,3.05,-368.689,2.00325,0.185435
11.25,3.05,-387.083,2.01602,0.16907
11.35,3.05,-404.245,2.02678,0.152332
11.45,3.05,-420.189,2.03565,0.13532
11.55,3.05,-434.935,2.04274,0.118146
11.65,3.05,-448.509,2.0481,0.100952
11.75,3.05,-460.95,2.0518,0.0838997
11.85,3.05,-472.312,2.05389,0.0671761
11.95,3.05,-482.658,2.05444,0.050979
12.05,3.05,-492.064,2.05351,0.0355138
12.15,3.05,-500.619,2.05122,0.0209832
12.25,3.05,-508.42,2.04769,0.00757941
12.35,3.05,-515.57,2.04305,-0.00452414
12.45,3.05,-522.177,2.03748,-0.0151789
12.55,3.05,-528.352,2.03115,-0.0242679
12.65,3.05,-534.208,2.02428,-0.0317067
12.75,3.05,-539.856,2.01704,-0.0374477
12.85,3.05,-545.406,2.00965,-0.0414771
12.95,3.05,-550.97,2.00231,-0.0438157
13.05,3.05,-556.655,1.99521,-0.0445137
13.15,3.05,-562.57,1.98852,-0.0436495
13.25,3.05,-568.827,1.98242,-0.0413252
13.35,3.05,-575.542,1.97706,-0.037662
13.45,3.05,-582.835,1.97258,-0.0327988
13.55,3.05,-590.839,1.9691,-0.0268878
13.65,3.05,-599.698,1.96673,-0.0200929
13.75,3.05,-609.571,1.96558,-0.012587
13.85,3.05,-620.636,1.96571,-0.00454965
13.95,3.05,-633.092,1.9672,0.00383409
14.05,3.05,-647.16,1.97008,0.0123768
14.15,3.05,-663.093,1.97437,0.0208903
14.25,3.05,-681.193,1.98009,0.0291889
14.35,3.05,-701.805,1.98721,0.0370897
14.45,3.05,-725.321,1.99567,0.0444138
14.55,3.05,-752.189,2.0054,0.0509822
14.65,3.05,-782.904,2.01629,0.0566149
14.75,3.05,-818.032,2.02819,0.0611261
14.85,3.05,-858.233,2.04092,0.0643238
14.95,3.05,-904.267,2.0543,0.0660063
15.05,3.05,-957.052,2.06807,0.0659475
15.15,3.05,-1017.75,2.08198,0.0638837
15.25,3.05,-1087.89,2.0957,0.0594906
15.35,3.05,-1169.73,2.10893,0.0523486
15.45,3.05,-1266.84,2.12138,0.0418986
15.55,3.05,-1385.36,2.13291,0.0273731
15.65,3.05,-1536.35,2.14372,0.00769384
15.75,3.05,-1740.63,2.15493,-0.0187386
15.85,3.05,-2038.23,2.1697,-0.0546496
15.95,3.05,-1810.5,2.17968,0.0367846
0.05,3.15,1668.11,1.00076,-0.0132341
0.15,3.15,1668.21,1.00295,-0.0260874
0.25,3.15,1661.57,1.00638,-0.0381886
0.35,3.15,1659.14,1.01075,-0.0492842
0.45,3.15,1656.41,1.01569,-0.0592509
0.55,3.15,1651.99,1.02088,-0.0680793
0.65,3.15,1646.86,1.02602,-0.0758445
0.75,3.15,1642.03,1.03085,-0.0826745
0.85,3.15,1638.02,1.03518,-0.0887227
0.95,3.15,1634.95,1.03886,-0.0941451
1.05,3.15,1632.83,1.0418,-0.0990837
1.15,3.15,1631.66,1.0439,-0.103657
1.25,3.15,1631.45,1.04512,-0.10795
1.35,3.15,1632.24,1.04537,-0.112015
1.45,3.15,1634.11,1.04458,-0.115869
1.55,3.15,1637.15,1.04265,-0.119492
1.65,3.15,1641.47,1.03943,-0.122824
1.75,3.15,1647.22,1.03476,-0.125769
1.85,3.15,1654.61,1.02838,-0.128187
1.95,3.15,1663.88,1.01998,-0.12989
2.05,3.15,1675.36,1.00914,-0.130641
2.15,3.15,1689.47,0.995346,-0.130138
2.25,3.15,1706.72,0.977913,-0.128015
2.35,3.15,1727.72,0.955983,-0.123831
2.45,3.15,1753.18,0.928459,-0.117064
2.55,3.15,1783.88,0.89396,-0.107102
2.65,3.15,1820.62,0.850753,-0.0932542
2.75,3.15,1864.06,0.796674,-0.07477
2.85,3.15,1914.5,0.729029,-0.0509302
2.95,3.15,1971.54,0.644476,-0.0211918
3.05,3.15,2033.51,0.538886,0.0144151
3.15,3.15,2096.77,0.407971,0.0534481
3.25,3.15,2154.23,0.248027,0.0920571
3.35,3.15,2186.73,0.0801867,0.0932773
3.45,3.15,0,0,0
3.55,3.15,0,0,0
3.65,3.15,0,0,0
3.75,3.15,0,0,0
3.85,3.15,0,0,0
3.95,3.15,0,0,0
4.05,3.15,0,0,0
4.15,3.15,0,0,0
4.25,3.15,0,0,0
4.35,3.15,0,0,0
4.45,3.15,0,0,0
4.55,3.15,124.916,0,0.114435
4.65,3.15,123.543,-0.0193063,0.154923
4.75,3.15,120.813,-0.0266375,0.157671
4.85,3.15,116.75,-0.02595,0.145921
4.95,3.15,112.414,-0.0176769,0.127289
5.05,3.15,108.837,-0.00276581,0.103756
5.15,3.15,106.878,0.0175867,0.0760554
5.25,3.15,107.082,0.0424738,0.044022
5.35,3.15,109.786,0.0710034,0.00885358
5.45,3.15,115.255,0.102042,-0.028043
5.55,3.15,123.514,0.134116,-0.0637944
5.65,3.15,134.441,0.165433,-0.0961366
5.75,3.15,147.987,0.194441,-0.123444
5.85,3.15,164.026,0.219855,-0.144711
5.95,3.15,182.327,0.240836,-0.159509
6.05,3.15,202.551,0.257188,-0.167986
6.15,3.15,224.296,0.269181,-0.170726
6.25,3.15,247.025,0.277359,-0.168527
6.35,3.15,270.125,0.282511,-0.162241
6.45,3.15,292.94,0.285669,-0.15268
6.55,3.15,314.804,0.288068,-0.14061
6.65,3.15,335.099,0.291048,-0.126686
6.75,3.15,353.277,0.295952,-0.11139
6.85,3.15,368.948,0.303978,-0.0950555
6.95,3.15,381.862,0.316225,-0.0776218
7.05,3.15,391.914,0.333546,-0.0594501
7.15,3.15,399.141,0.356163,-0.0411599
7.25,3.15,403.677,0.383702,-0.0231176
7.35,3.15,405.705,0.415709,-0.00509419
7.45,3.15,405.445,0.451529,0.0121804
7.55,3.15,403.166,0.489965,0.0281245
7.65,3.15,399.156,0.529718,0.0425653
7.75,3.15,393.674,0.569681,0.0555536
7.85,3.15,386.925,0.609018,0.0672511
7.95,3.15,379.056,0.64716,0.0778624
8.05,3.15,370.161,0.683775,0.0875981
8.15,3.15,360.287,0.718738,0.0966531
8.25,3.15,349.441,0.752098,0.105195
8.35,3.15,337.598,0.784046,0.113355
8.45,3.15,324.708,0.814887,0.121229
8.55,3.15,310.705,0.845027,0.128898
8.65,3.15,295.505,0.874965,0.136425
8.75,3.15,279.024,0.905276,0.143865
8.85,3.15,261.166,0.936616,0.151303
8.95,3.15,241.847,0.969709,0.158842
9.05,3.15,221.014,1.00532,0.166664
9.15,3.15,198.606,1.04421,0.174895
9.25,3.15,174.631,1.08709,0.183637
9.35,3.15,149.149,1.13438,0.192833
9.45,3.15,122.277,1.18604,0.20232
9.55,3.15,94.1997,1.24144,0.211835
9.65,3.15,65.1387,1.29952,0.221028
9.75,3.15,35.3565,1.35891,0.229493
9.85,3.15,5.13263,1.41826,0.23677
9.95,3.15,-25.2553,1.47639,0.242476
10.05,3.15,-55.5478,1.53234,0.246335
10.15,3.15,-85.5127,1.58538,0.248182
10.25,3.15,-114.952,1.63501,0.247955
10.35,3.15,-143.703,1.68092,0.245676
10.45,3.15,-171.631,1.72299,0.241426
10.55,3.15,-198.641,1.76122,0.235334
10.65,3.15,-224.689,1.79572,0.227556
10.75,3.15,-249.789,1.82667,0.21827
10.85,3.15,-273.849,1.85423,0.207675
10.95,3.15,-296.822,1.87858,0.195952
11.05,3.15,-318.692,1.89997,0.183288
11.15,3.15,-339.415,1.91867,0.169814
11.25,3.15,-358.98,1.93492,0.155668
11.35,3.15,-377.39,1.94891,0.140988
11.45,3.15,-394.652,1.96079,0.125909
11.55,3.15,-410.779,1.97069,0.110575
11.65,3.15,-425.79,1.9787,0.0951426
11.75,3.15,-439.716,1.98492,0.0797833
11.85,3.15,-452.598,1.98944,0.0646797
11.95,3.15,-464.489,1.99235,0.0500206
12.05,3.15,-475.453,1.99375,0.0359958
12.15,3.15,-485.564,1.99375,0.0227887
12.25,3.15,-494.906,1.99249,0.0105721
12.35,3.15,-503.569,1.99011,-0.000499803
12.45,3.15,-511.648,1.98677,-0.0102954
12.55,3.15,-519.244,1.98265,-0.0187093
12.65,3.15,-526.459,1.97792,-0.0256658
12.75,3.15,-533.397,1.97279,-0.0311195
12.85,3.15,-540.163,1.96742,-0.0350555
12.95,3.15,-546.865,1.96201,-0.0374894
13.05,3.15,-553.61,1.95674,-0.0384622
13.15,3.15,-560.508,1.95176,-0.0380416
13.25,3.15,-567.674,1.94725,-0.0363164
13.35,3.15,-575.226,1.94333,-0.0333946
13.45,3.15,-583.293,1.94015,-0.0294002
13.55,3.15,-592.012,1.93781,-0.0244712
13.65,3.15,-601.532,1.93641,-0.0187559
13.75,3.15,-612.019,1.93605,-0.012412
13.85,3.15,-623.655,1.93679,-0.00560239
13.95,3.15,-636.637,1.93869,0.00150592
14.05,3.15,-651.176,1.94177,0.00874437
14.15,3.15,-667.518,1.94605,0.0159464
14.25,3.15,-685.945,1.95151,0.0229489
14.35,3.15,-706.774,1.95813,0.0295964
14.45,3.15,-730.359,1.96583,0.0357385
14.55,3.15,-757.097,1.97453,0.0412301
14.65,3.15,-787.414,1.98408,0.0459276
14.75,3.15,-821.781,1.9943,0.0496848
14.85,3.15,-860.709,2.00498,0.0523493
14.95,3.15,-904.763,2.01582,0.0537593
15.05,3.15,-954.567,2.0265,0.0537365
15.15,3.15,-1010.83,2.03662,0.0520706
15.25,3.15,-1074.39,2.04571,0.0484856
15.35,3.15,-1146.4,2.05324,0.0425922
15.45,3.15,-1228.81,2.05865,0.0337985
15.55,3.15,-1325.37,2.06144,0.0211541
15.65,3.15,-1443.67,2.06149,0.00303982
15.75,3.15,-1599.87,2.05972,-0.0235161
15.85,3.15,-1828.16,2.05962,-0.0645449
15.95,3.15,-1692.75,2.06187,0.0344439
0.05,3.25,1682.03,1.00103,-0.0150225
0.15,3.25,1681.59,1.00401,-0.0294802
0.25,3.25,1673.98,1.00863,-0.0428404
0.35,3.25,1670.31,1.0144,-0.054775
0.45,3.25,1666.24,1.02086,-0.0651598
0.55,3.25,1660.5,1.02752,-0.0740302
0.65,3.25,1654.17,1.03402,-0.0815284
0.75,3.25,1648.34,1.04005,-0.0878543
0.85,3.25,1643.51,1.04541,-0.0932264
0.95,3.25,1639.82,1.04993,-0.0978537
1.05,3.25,1637.26,1.05354,-0.101916
1.15,3.25,1635.78,1.05616,-0.105554
1.25,3.25,1635.36,1.05775,-0.108859
1.35,3.25,1636,1.05827,-0.111877
1.45,3.25,1637.74,1.05766,-0.114607
1.55,3.25,1640.62,1.05583,-0.117
1.65,3.25,1644.72,1.05268,-0.118958
1.75,3.25,1650.15,1.04806,-0.120337
1.85,3.25,1657.07,1.04176,-0.120935
1.95,3.25,1665.67,1.03351,-0.120491
2.05,3.25,1676.24,1.02297,-0.118669
2.15,3.25,1689.13,1.0097,-0.115051
2.25,3.25,1704.78,0.993151,-0.10912
2.35,3.25,1723.73,0.972597,-0.100243
2.45,3.25,1746.61,0.947124,-0.0876562
2.55,3.25,1774.12,0.915554,-0.0704432
2.65,3.25,1806.96,0.876371,-0.0475246
2.75,3.25,1845.69,0.827599,-0.0176505
2.85,3.25,1890.56,0.766617,0.0205755
2.95,3.25,1941.16,0.689857,0.0686133
3.05,3.25,1995.87,0.592201,0.127853
3.15,3.25,2052.38,0.465076,0.198047
3.25,3.25,2109.45,0.298304,0.274171
3.35,3.25,2147.48,0.101921,0.275385
3.45,3.25,0,0,0
3.55,3.25,0,0,0
3.65,3.25,0,0,0
3.75,3.25,0,0,0
3.85,3.25,0,0,0
3.95,3.25,0,0,0
4.05,3.25,0,0,0
4.15,3.25,0,0,0
4.25,3.25,0,0,0
4.35,3.25,0,0,0
4.45,3.25,0,0,0
4.55,3.25,113.622,0,0.126699
4.65,3.25,115.901,-0.00498787,0.15468
4.75,3.25,116.285,0.016084,0.144169
4.85,3.25,114.227,0.0505534,0.124261
4.95,3.25,111.375,0.0918048,0.0994187
5.05,3.25,108.991,0.137232,0.0712834
5.15,3.25,107.903,0.185184,0.0402187
5.25,3.25,108.779,0.234093,0.00605812
5.35,3.25,112.179,0.282234,-0.0298562
5.45,3.25,118.297,0.327845,-0.0659871
5.55,3.25,126.996,0.369418,-0.0994993
5.65,3.25,138.184,0.406042,-0.128376
5.75,3.25,151.768,0.437154,-0.151327
5.85,3.25,167.547,0.462613,-0.167703
5.95,3.25,185.264,0.482677,-0.177564
6.05,3.25,204.625,0.497873,-0.181481
6.15,3.25,225.263,0.50894,-0.180292
6.25,3.25,246.661,0.516787,-0.174988
6.35,3.25,268.254,0.522436,-0.166583
6.45,3.25,289.407,0.526963,-0.156026
6.55,3.25,309.502,0.531428,-0.14413
6.65,3.25,327.98,0.536785,-0.131506
6.75,3.25,344.375,0.543823,-0.118513
6.85,3.25,358.363,0.553116,-0.105254
6.95,3.25,369.77,0.565059,-0.0916146
7.05,3.25,378.562,0.579832,-0.0775535
7.15,3.25,384.807,0.597302,-0.0631455
7.25,3.25,388.624,0.617061,-0.0484322
7.35,3.25,390.223,0.638662,-0.03339
7.45,3.25,389.846,0.661633,-0.0183165
7.55,3.25,387.748,0.685392,-0.0035763
7.65,3.25,384.168,0.709336,0.0105665
7.75,3.25,379.311,0.732961,0.0239622
7.85,3.25,373.336,0.755914,0.0365507
7.95,3.25,366.343,0.778002,0.0483317
8.05,3.25,358.396,0.799173,0.0593403
8.15,3.25,349.525,0.819491,0.0696281
8.25,3.25,339.723,0.8391,0.0792492
8.35,3.25,328.961,0.858202,0.0882489
8.45,3.25,317.197,0.877033,0.0966611
8.55,3.25,304.379,0.895849,0.104507
8.65,3.25,290.447,0.914925,0.111801
8.75,3.25,275.343,0.93455,0.11855
8.85,3.25,259.005,0.955043,0.124781
8.95,3.25,241.383,0.976763,0.13055
9.05,3.25,222.435,1.00013,0.135974
9.15,3.25,202.132,1.02564,0.141183
9.25,3.25,180.471,1.05379,0.146318
9.35,3.25,157.49,1.08509,0.151562
9.45,3.25,133.243,1.11992,0.157097
9.55,3.25,107.832,1.15856,0.163024
9.65,3.25,81.4033,1.20101,0.169306
9.75,3.25,54.1333,1.24705,0.175778
9.85,3.25,26.2224,1.29606,0.182122
9.95,3.25,-2.11077,1.34707,0.187986
10.05,3.25,-30.6482,1.39892,0.193026
10.15,3.25,-59.1788,1.45043,0.196932
10.25,3.25,-87.5105,1.50056,0.199443
10.35,3.25,-115.479,1.54847,0.200365
10.45,3.25,-142.916,1.59355,0.199587
10.55,3.25,-169.766,1.63542,0.197072
10.65,3.25,-196.011,1.67388,0.192855
10.75,3.25,-221.485,1.70888,0.187027
10.85,3.25,-246.07,1.7405,0.179727
10.95,3.25,-269.69,1.76895,0.171099
11.05,3.25,-292.292,1.79442,0.161286
11.15,3.25,-313.855,1.81709,0.150444
11.25,3.25,-334.365,1.83713,0.13874
11.35,3.25,-353.808,1.85472,0.126336
11.45,3.25,-372.18,1.87001,0.113394
11.55,3.25,-389.482,1.88312,0.100078
11.65,3.25,-405.725,1.89419,0.0865598
11.75,3.25,-420.928,1.90331,0.0730171
11.85,3.25,-435.122,1.9106,0.0596318
11.95,3.25,-448.349,1.91617,0.0465865
12.05,3.25,-460.662,1.92014,0.0340605
12.15,3.25,-472.124,1.92264,0.0222248
12.25,3.25,-482.804,1.9238,0.0112378
12.35,3.25,-492.782,1.92377,0.0012406
12.45,3.25,-502.144,1.92272,-0.00764665
12.55,3.25,-510.978,1.92081,-0.0153275
12.65,3.25,-519.38,1.91821,-0.0217315
12.75,3.25,-527.446,1.91511,-0.0268153
12.85,3.25,-535.276,1.91167,-0.0305621
12.95,3.25,-542.975,1.90808,-0.0329819
13.05,3.25,-550.647,1.90449,-0.0341088
13.15,3.25,-558.403,1.90107,-0.0339995
13.25,3.25,-566.358,1.89796,-0.0327316
13.35,3.25,-574.633,1.89529,-0.0303999
13.45,3.25,-583.359,1.89319,-0.0271145
13.55,3.25,-592.676,1.89177,-0.0229981
13.65,3.25,-602.738,1.89112,-0.0181841
13.75,3.25,-613.713,1.8913,-0.012813
13.85,3.25,-625.789,1.89239,-0.00703062
13.95,3.25,-639.163,1.89441,-0.000985078
14.05,3.25,-654.03,1.89739,0.00517545
14.15,3.25,-670.629,1.90132,0.0113062
14.25,3.25,-689.224,1.90617,0.0172687
14.35,3.25,-710.11,1.9119,0.0229344
14.45,3.25,-733.605,1.9184,0.0281852
14.55,3.25,-760.06,1.92558,0.032914
14.65,3.25,-789.852,1.93325,0.0370214
14.75,3.25,-823.371,1.94119,0.040413
14.85,3.25,-861.02,1.94914,0.0429947
14.95,3.25,-903.203,1.95674,0.044669
15.05,3.25,-950.338,1.96356,0.045328
15.15,3.25,-1002.8,1.96908,0.0448377
15.25,3.25,-1060.85,1.9727,0.0430073
15.35,3.25,-1124.7,1.97371,0.0395295
15.45,3.25,-1194.85,1.97131,0.0338481
15.55,3.25,-1273.01,1.96472,0.0249025
15.65,3.25,-1363.25,1.95339,0.0105664
15.75,3.25,-1477.16,1.93772,-0.0136033
15.85,3.25,-1639.53,1.92057,-0.0572149
15.95,3.25,-1505.42,1.9135,0.0319423
0.05,3.35,1697.97,1.00145,-0.0175104
0.15,3.35,1696.71,1.00562,-0.0341433
0.25,3.35,1687.67,1.01196,-0.0491258
0.35,3.35,1682.25,1.01974,-0.0620547
0.45,3.35,1676.34,1.02825,-0.0728441
0.55,3.35,1668.86,1.03686,-0.0816243
0.65,3.35,1661.01,1.04508,-0.0886493
0.75,3.35,1653.93,1.05253,-0.0942259
0.85,3.35,1648.15,1.05899,-0.0986646
0.95,3.35,1643.76,1.06429,-0.102246
1.05,3.35,1640.71,1.06836,-0.105198
1.15,3.35,1638.9,1.07116,-0.107689
1.25,3.35,1638.25,1.07266,-0.10982
1.35,3.35,1638.72,1.07285,-0.111631
1.45,3.35,1640.28,1.07171,-0.113102
1.55,3.35,1642.92,1.06919,-0.11416
1.65,3.35,1646.67,1.06521,-0.114675
1.75,3.35,1651.58,1.05968,-0.114465
1.85,3.35,1657.76,1.05246,-0.113284
1.95,3.35,1665.34,1.04338,-0.110814
2.05,3.35,1674.51,1.03223,-0.106654
2.15,3.35,1685.54,1.01872,-0.100297
2.25,3.35,1698.78,1.00251,-0.0911158
2.35,3.35,1714.63,0.983146,-0.078328
2.45,3.35,1733.58,0.960019,-0.0609722
2.55,3.35,1756.17,0.932327,-0.0378681
2.65,3.35,1782.89,0.898981,-0.00757221
2.75,3.35,1814.07,0.858463,0.0316846
2.85,3.35,1849.63,0.808594,0.0820899
2.95,3.35,1888.68,0.746024,0.146427
3.05,3.35,1929.9,0.664702,0.229015
3.15,3.35,1973.26,0.553235,0.335475
3.25,3.35,2015.25,0.388817,0.467931
3.35,3.35,2052.33,0.144759,0.522066
3.45,3.35,0,0,0
3.55,3.35,0,0,0
3.65,3.35,0,0,0
3.75,3.35,0,0,0
3.85,3.35,0,0,0
3.95,3.35,0,0,0
4.05,3.35,0,0,0
4.15,3.35,0,0,0
4.25,3.35,0,0,0
4.35,3.35,0,0,0
4.45,3.35,0,0,0
4.55,3.35,98.0089,0,0.130569
4.65,3.35,110.299,0.0361879,0.11573
